loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
2521,5, Graduate, No,9300000,34000000,6,742,4200000.0,600000.0,32800000.0,8200000.0, Approved
2522,1, Graduate, Yes,3500000,8100000,10,626,7100000.0,5500000.0,7200000.0,2900000.0, Approved
2523,0, Not Graduate, Yes,8200000,28800000,4,619,9000000.0,1100000.0,23000000.0,6300000.0, Approved
2527,3, Graduate, Yes,4700000,13200000,12,440,4000000.0,3300000.0,16600000.0,4300000.0, Rejected
2529,0, Graduate, No,2500000,7800000,8,437,5800000.0,0.0,5800000.0,3300000.0, Rejected
2533,1, Graduate, No,9800000,37900000,4,816,21800000.0,12200000.0,26100000.0,8500000.0, Approved
2534,5, Graduate, No,9000000,32800000,4,773,10600000.0,4100000.0,18900000.0,11500000.0, Approved
2535,3, Not Graduate, No,800000,3000000,14,576,1200000.0,1300000.0,2600000.0,400000.0, Approved
2536,1, Graduate, No,1600000,4500000,14,673,1900000.0,2700000.0,3700000.0,1300000.0, Approved
2538,5, Not Graduate, Yes,2900000,7500000,12,678,3400000.0,3000000.0,10900000.0,3700000.0, Approved
2539,4, Not Graduate, Yes,3900000,12000000,14,893,6000000.0,4700000.0,12900000.0,5200000.0, Approved
2540,0, Graduate, Yes,3300000,9000000,18,754,6100000.0,3900000.0,6900000.0,4700000.0, Approved
2541,3, Graduate, Yes,700000,2200000,8,617,1600000.0,400000.0,2400000.0,900000.0, Approved
2542,3, Not Graduate, Yes,8400000,29500000,20,661,14600000.0,3400000.0,28900000.0,10900000.0, Approved
2543,1, Graduate, Yes,4000000,12100000,12,356,10500000.0,2500000.0,15600000.0,5000000.0, Rejected
2544,0, Not Graduate, Yes,1900000,6300000,16,811,1100000.0,100000.0,5100000.0,1900000.0, Approved
2545,0, Not Graduate, No,3900000,14600000,2,730,9200000.0,4000000.0,14600000.0,5400000.0, Approved
2546,5, Not Graduate, No,7400000,18000000,2,792,5300000.0,9400000.0,19900000.0,5300000.0, Approved
2548,2, Not Graduate, No,1400000,2900000,12,490,600000.0,1600000.0,5500000.0,1300000.0, Rejected
2549,2, Graduate, Yes,1800000,5500000,6,448,2900000.0,300000.0,5600000.0,1300000.0, Rejected
2551,1, Graduate, No,7400000,19200000,20,415,2200000.0,4800000.0,29200000.0,7000000.0, Rejected
2552,5, Graduate, No,2700000,10600000,16,496,800000.0,2900000.0,9700000.0,2400000.0, Rejected
2553,1, Not Graduate, Yes,3600000,13100000,8,543,2900000.0,100000.0,9900000.0,2700000.0, Rejected
2554,5, Graduate, No,7000000,18400000,12,520,4700000.0,11900000.0,17000000.0,3800000.0, Rejected
2555,4, Not Graduate, Yes,5000000,18000000,14,307,5300000.0,5600000.0,12800000.0,3300000.0, Rejected
2556,2, Graduate, No,1800000,5700000,14,502,1400000.0,1100000.0,4400000.0,1300000.0, Rejected
2558,2, Not Graduate, Yes,6700000,23100000,4,304,14400000.0,7100000.0,24300000.0,10000000.0, Approved
2561,4, Not Graduate, No,6000000,15800000,18,593,6800000.0,4800000.0,13200000.0,6400000.0, Approved
2562,1, Not Graduate, Yes,700000,1400000,10,523,700000.0,1100000.0,1600000.0,900000.0, Rejected
2564,0, Graduate, Yes,7100000,19300000,6,783,3900000.0,4800000.0,21800000.0,5000000.0, Approved
2565,5, Graduate, Yes,1100000,3900000,2,538,400000.0,1300000.0,4300000.0,1600000.0, Approved
2566,3, Not Graduate, Yes,9500000,20100000,2,506,16800000.0,800000.0,32700000.0,11000000.0, Rejected
2567,4, Not Graduate, Yes,2200000,8600000,2,461,1400000.0,3000000.0,4700000.0,2100000.0, Approved
2568,4, Not Graduate, Yes,5500000,20000000,8,666,3800000.0,4700000.0,18000000.0,7900000.0, Approved
2571,4, Not Graduate, Yes,6100000,12500000,14,862,11300000.0,1500000.0,21900000.0,6800000.0, Approved
2572,3, Not Graduate, No,8100000,22300000,10,686,20400000.0,8700000.0,19200000.0,6200000.0, Approved
2573,4, Graduate, Yes,7000000,19600000,8,708,17600000.0,2600000.0,24300000.0,4500000.0, Approved
2574,4, Not Graduate, No,5600000,14800000,20,656,9600000.0,9200000.0,11600000.0,6500000.0, Approved
2575,4, Graduate, No,1800000,7000000,14,743,2600000.0,1000000.0,4500000.0,1500000.0, Approved
2577,5, Graduate, No,600000,1300000,14,408,1000000.0,300000.0,1600000.0,900000.0, Rejected
2580,0, Not Graduate, Yes,3800000,10600000,12,490,3300000.0,6500000.0,14400000.0,3100000.0, Rejected
2581,1, Graduate, Yes,7600000,30000000,16,884,13300000.0,3600000.0,17200000.0,10800000.0, Approved
2582,4, Graduate, No,7800000,25400000,18,425,3000000.0,14000000.0,30500000.0,7200000.0, Rejected
2583,0, Graduate, No,6800000,21700000,20,730,17500000.0,1300000.0,18600000.0,3600000.0, Approved
2586,3, Not Graduate, Yes,1100000,3100000,16,356,1300000.0,100000.0,3000000.0,1600000.0, Rejected
2587,1, Not Graduate, Yes,9800000,36000000,12,629,28000000.0,4100000.0,29800000.0,11200000.0, Approved
2589,0, Not Graduate, No,4700000,11500000,18,559,7500000.0,0.0,18700000.0,2600000.0, Approved
2592,2, Graduate, No,7400000,16000000,20,358,16700000.0,5500000.0,26800000.0,4300000.0, Rejected
2594,2, Graduate, Yes,4800000,15300000,12,503,3300000.0,4000000.0,12000000.0,4300000.0, Rejected
2596,1, Graduate, Yes,8000000,30600000,14,302,12700000.0,13100000.0,23900000.0,6800000.0, Rejected
2597,0, Not Graduate, No,4100000,8800000,18,300,10900000.0,6400000.0,8600000.0,3500000.0, Rejected
2598,4, Not Graduate, No,2600000,7200000,16,612,1300000.0,1000000.0,5800000.0,1400000.0, Approved
2601,5, Graduate, No,300000,900000,6,492,800000.0,300000.0,700000.0,400000.0, Rejected
2602,0, Graduate, Yes,7000000,21700000,20,498,6600000.0,5500000.0,14700000.0,3900000.0, Rejected
2605,1, Not Graduate, No,5900000,13000000,6,779,10800000.0,11600000.0,13100000.0,6600000.0, Approved
2608,4, Not Graduate, No,5400000,12600000,18,786,300000.0,2500000.0,21000000.0,6600000.0, Approved
2609,1, Not Graduate, No,7400000,29100000,8,597,12100000.0,4800000.0,16300000.0,7000000.0, Approved
2610,4, Graduate, No,5800000,12000000,12,811,9400000.0,8800000.0,14200000.0,3100000.0, Approved
2611,1, Graduate, Yes,5800000,13000000,12,862,11300000.0,8400000.0,12000000.0,3900000.0, Approved
2612,3, Not Graduate, Yes,4800000,14200000,12,369,3200000.0,200000.0,14000000.0,3000000.0, Rejected
2613,1, Not Graduate, Yes,7400000,23900000,4,687,20800000.0,10900000.0,26100000.0,5600000.0, Approved
2614,0, Not Graduate, Yes,9600000,19600000,12,500,21500000.0,700000.0,37600000.0,10900000.0, Rejected
2621,2, Not Graduate, Yes,5000000,10700000,2,753,12600000.0,9000000.0,11500000.0,5700000.0, Approved
2622,4, Graduate, Yes,9000000,28900000,6,637,11300000.0,1200000.0,33000000.0,4800000.0, Approved
2623,3, Graduate, No,3700000,9000000,6,483,9300000.0,400000.0,9900000.0,3600000.0, Rejected
2624,4, Not Graduate, Yes,300000,1100000,4,315,700000.0,100000.0,900000.0,100000.0, Approved
2625,4, Graduate, No,1800000,4100000,8,777,2200000.0,2500000.0,3600000.0,1900000.0, Approved
2626,2, Graduate, No,7900000,17700000,4,402,20900000.0,11800000.0,25600000.0,8400000.0, Rejected
2627,4, Graduate, Yes,2100000,7700000,8,493,4300000.0,400000.0,4400000.0,1300000.0, Rejected
2628,0, Graduate, Yes,900000,3100000,4,355,1700000.0,100000.0,3000000.0,500000.0, Approved
2629,3, Graduate, No,9900000,23600000,18,557,18300000.0,8600000.0,23000000.0,9100000.0, Approved
2630,0, Not Graduate, Yes,5600000,20000000,20,606,7100000.0,500000.0,20000000.0,7600000.0, Approved
2631,1, Not Graduate, Yes,6000000,12200000,16,743,8800000.0,2600000.0,20600000.0,2900000.0, Approved
2633,0, Graduate, Yes,9000000,33100000,20,734,2800000.0,5900000.0,25300000.0,10300000.0, Approved
2635,5, Graduate, No,5300000,20500000,16,802,11200000.0,7100000.0,21100000.0,4100000.0, Approved
2639,0, Graduate, Yes,2900000,9900000,8,312,1800000.0,4500000.0,11200000.0,3700000.0, Rejected
2640,3, Not Graduate, No,7600000,19100000,14,762,14800000.0,15000000.0,23500000.0,7300000.0, Approved
2646,0, Not Graduate, Yes,800000,3200000,8,467,900000.0,400000.0,3100000.0,800000.0, Rejected
2648,4, Graduate, Yes,300000,1100000,12,674,600000.0,0.0,800000.0,200000.0, Approved
2649,3, Graduate, No,6100000,13500000,2,717,15700000.0,4200000.0,16100000.0,3400000.0, Approved
2650,5, Not Graduate, Yes,4800000,17000000,10,666,6800000.0,5400000.0,12400000.0,2900000.0, Approved
2652,2, Graduate, No,3800000,9400000,16,383,8300000.0,500000.0,9200000.0,2300000.0, Rejected
2653,2, Graduate, Yes,7000000,18900000,8,584,13000000.0,13600000.0,20600000.0,5000000.0, Approved
2657,3, Not Graduate, No,3300000,13100000,2,554,6000000.0,2500000.0,6700000.0,3800000.0, Approved
2663,3, Graduate, No,4200000,12500000,20,375,1300000.0,5100000.0,10900000.0,2400000.0, Rejected
2669,2, Graduate, Yes,3600000,9200000,18,700,4400000.0,1800000.0,10700000.0,3500000.0, Approved
2672,0, Not Graduate, Yes,3800000,14900000,6,899,7800000.0,600000.0,12400000.0,2800000.0, Approved
2675,1, Not Graduate, Yes,2800000,6600000,18,801,4000000.0,4900000.0,7100000.0,3700000.0, Approved
2677,3, Not Graduate, Yes,6300000,23900000,16,656,12700000.0,9300000.0,15200000.0,5100000.0, Approved
2678,3, Graduate, Yes,3900000,14300000,18,785,10900000.0,7600000.0,13900000.0,4900000.0, Approved
2679,2, Graduate, Yes,4200000,15700000,2,332,7000000.0,700000.0,13300000.0,3000000.0, Approved
2680,0, Graduate, No,3100000,8100000,18,768,400000.0,1600000.0,11600000.0,2400000.0, Approved
2682,4, Not Graduate, No,1500000,3100000,6,885,100000.0,2800000.0,3800000.0,1900000.0, Approved
2683,3, Not Graduate, Yes,900000,2000000,18,772,2300000.0,700000.0,3500000.0,800000.0, Approved
2684,4, Graduate, Yes,7800000,25600000,4,665,1000000.0,2300000.0,27300000.0,8200000.0, Approved
2685,1, Not Graduate, Yes,3500000,10500000,20,454,8300000.0,4000000.0,7600000.0,2100000.0, Rejected
2688,1, Not Graduate, No,9600000,28300000,6,536,18700000.0,9300000.0,27300000.0,6000000.0, Rejected
2690,2, Not Graduate, Yes,6000000,19900000,8,486,12100000.0,8100000.0,20100000.0,6600000.0, Rejected
2691,0, Not Graduate, Yes,8300000,16800000,18,422,8000000.0,10600000.0,23300000.0,11400000.0, Rejected
2692,1, Not Graduate, Yes,5300000,18500000,6,501,6700000.0,8600000.0,16600000.0,4300000.0, Rejected
2693,1, Not Graduate, Yes,9700000,23500000,4,666,15100000.0,9400000.0,23300000.0,8000000.0, Approved
2694,3, Not Graduate, Yes,8200000,16500000,18,371,19000000.0,1200000.0,18500000.0,8200000.0, Rejected
2695,5, Graduate, No,3400000,6900000,14,312,1800000.0,400000.0,10300000.0,3800000.0, Rejected
2696,5, Graduate, No,2800000,11000000,12,753,3900000.0,4600000.0,10700000.0,2400000.0, Approved
2697,0, Not Graduate, Yes,2400000,5200000,16,740,6300000.0,1000000.0,7500000.0,2900000.0, Approved
2699,4, Not Graduate, No,4200000,11100000,8,526,11600000.0,200000.0,16800000.0,4900000.0, Rejected
2700,4, Graduate, Yes,5500000,14800000,10,354,16000000.0,3400000.0,21200000.0,7700000.0, Rejected
2701,5, Not Graduate, Yes,2900000,6300000,6,719,7900000.0,1600000.0,8000000.0,1600000.0, Approved
2705,5, Not Graduate, No,4900000,10800000,18,613,6800000.0,800000.0,14500000.0,5300000.0, Approved
2706,5, Graduate, Yes,6900000,16500000,6,447,4100000.0,400000.0,14100000.0,6600000.0, Rejected
2707,4, Not Graduate, Yes,1100000,3000000,4,730,300000.0,600000.0,3600000.0,1100000.0, Approved
2708,2, Not Graduate, Yes,7800000,29600000,14,568,-100000.0,8600000.0,27000000.0,7200000.0, Approved
2709,2, Graduate, Yes,8200000,23600000,6,495,23000000.0,10600000.0,27200000.0,6100000.0, Rejected
2710,5, Not Graduate, Yes,6700000,23600000,14,854,3000000.0,3300000.0,19400000.0,7500000.0, Approved
2713,0, Not Graduate, No,9500000,24800000,2,564,17400000.0,16000000.0,19600000.0,12000000.0, Approved
2715,0, Not Graduate, Yes,8600000,32600000,8,778,21500000.0,14100000.0,33600000.0,11000000.0, Approved
2716,4, Graduate, Yes,9100000,28400000,12,808,25800000.0,11800000.0,19300000.0,9700000.0, Approved
2717,0, Not Graduate, Yes,7100000,18600000,20,770,19200000.0,13100000.0,23100000.0,5100000.0, Approved
2719,3, Graduate, Yes,1400000,2700000,14,819,1200000.0,1500000.0,4000000.0,1300000.0, Approved
2720,1, Graduate, No,8800000,20200000,6,627,24200000.0,16100000.0,17600000.0,11900000.0, Approved
2722,1, Graduate, No,6100000,19100000,6,341,5700000.0,5900000.0,12400000.0,6300000.0, Rejected
2723,1, Graduate, No,1000000,3600000,4,570,1000000.0,1300000.0,3700000.0,1000000.0, Approved
2725,1, Graduate, Yes,6100000,12900000,2,302,8900000.0,7500000.0,15600000.0,7200000.0, Rejected
2726,2, Not Graduate, Yes,7700000,21000000,12,420,16100000.0,4300000.0,27400000.0,10500000.0, Rejected
2727,4, Graduate, Yes,4700000,12000000,2,416,5800000.0,8200000.0,13000000.0,6800000.0, Rejected
2730,4, Not Graduate, No,8500000,24900000,2,405,1900000.0,400000.0,21700000.0,11400000.0, Rejected
2733,1, Not Graduate, Yes,5000000,16800000,6,711,6300000.0,7600000.0,16000000.0,3200000.0, Approved
2734,1, Graduate, Yes,3200000,11800000,16,848,5500000.0,3200000.0,7500000.0,2300000.0, Approved
2738,1, Graduate, No,2500000,7600000,20,888,7400000.0,4200000.0,6400000.0,1900000.0, Approved
2740,5, Graduate, No,4900000,13000000,10,865,13300000.0,3700000.0,14700000.0,6500000.0, Approved
2745,1, Graduate, No,9100000,34000000,12,672,8600000.0,1600000.0,32700000.0,8800000.0, Approved
2746,3, Not Graduate, Yes,8800000,26700000,12,708,16000000.0,15300000.0,26900000.0,9600000.0, Approved
2747,4, Not Graduate, No,2600000,8800000,10,682,4500000.0,4700000.0,10300000.0,1600000.0, Approved
2748,1, Graduate, Yes,9700000,25500000,18,741,21900000.0,6200000.0,34800000.0,4900000.0, Approved
2750,0, Graduate, Yes,4100000,11100000,16,785,6800000.0,5300000.0,8500000.0,4800000.0, Approved
2752,2, Graduate, No,8800000,26700000,16,696,12900000.0,15300000.0,20300000.0,10900000.0, Approved
2755,3, Graduate, No,6800000,21800000,10,556,16400000.0,9300000.0,19100000.0,5400000.0, Approved
2756,0, Graduate, No,8600000,31800000,2,895,22600000.0,15900000.0,19600000.0,5100000.0, Approved
2758,0, Graduate, No,8000000,29800000,12,736,600000.0,15700000.0,30800000.0,8400000.0, Approved
2760,4, Graduate, Yes,7600000,16200000,20,657,1900000.0,9300000.0,28500000.0,5500000.0, Approved
2761,2, Graduate, No,2900000,11300000,12,839,700000.0,5100000.0,8100000.0,2600000.0, Approved
2762,4, Not Graduate, No,7900000,25700000,18,589,4300000.0,300000.0,25300000.0,9800000.0, Approved
2763,2, Not Graduate, No,1900000,4500000,6,805,2200000.0,3100000.0,4800000.0,2300000.0, Approved
2765,1, Not Graduate, No,2600000,7700000,6,399,3700000.0,4300000.0,8900000.0,3500000.0, Rejected
2766,2, Not Graduate, No,2700000,6700000,8,413,7600000.0,800000.0,9200000.0,2300000.0, Rejected
2768,0, Graduate, Yes,2600000,7500000,2,853,4200000.0,3900000.0,9600000.0,1400000.0, Approved
2769,4, Not Graduate, Yes,7700000,23400000,6,400,3900000.0,3400000.0,20800000.0,10700000.0, Rejected
2771,3, Graduate, Yes,7300000,21600000,20,557,1900000.0,3800000.0,26400000.0,9300000.0, Approved
2772,1, Graduate, No,2900000,7600000,2,358,800000.0,700000.0,10100000.0,2100000.0, Rejected
2774,2, Graduate, Yes,2700000,9600000,14,554,5800000.0,200000.0,10200000.0,1900000.0, Approved
2776,0, Graduate, No,4900000,18500000,8,659,8800000.0,1700000.0,14700000.0,4900000.0, Approved
2778,5, Graduate, Yes,8800000,21300000,14,852,8000000.0,6400000.0,28500000.0,9900000.0, Approved
2779,5, Not Graduate, No,4000000,14100000,18,653,5800000.0,4100000.0,9400000.0,5400000.0, Approved
2781,3, Graduate, Yes,7700000,18900000,2,583,9300000.0,3000000.0,16700000.0,9300000.0, Approved
2782,1, Graduate, Yes,3800000,10000000,16,873,5100000.0,2800000.0,10300000.0,4000000.0, Approved
2783,5, Graduate, No,8000000,27000000,20,595,4500000.0,5200000.0,24800000.0,10400000.0, Approved
2784,5, Graduate, Yes,3400000,11300000,20,871,6500000.0,3900000.0,9700000.0,2400000.0, Approved
2785,5, Graduate, Yes,5500000,18800000,12,603,3300000.0,700000.0,21000000.0,5000000.0, Approved
2786,0, Not Graduate, No,7700000,29300000,14,801,6200000.0,11800000.0,23400000.0,4700000.0, Approved
2787,5, Graduate, No,4000000,9400000,4,723,200000.0,0.0,12100000.0,2000000.0, Approved
2788,5, Not Graduate, Yes,5900000,22600000,18,630,2300000.0,4200000.0,16500000.0,6800000.0, Approved
2789,0, Not Graduate, Yes,2600000,9900000,20,368,3600000.0,1500000.0,5200000.0,2000000.0, Rejected
2790,3, Graduate, No,6600000,22200000,12,759,8900000.0,2200000.0,18700000.0,8500000.0, Approved
2792,4, Not Graduate, Yes,800000,2800000,16,645,900000.0,1400000.0,2300000.0,600000.0, Approved
2797,1, Graduate, No,3900000,8000000,6,448,100000.0,1900000.0,9800000.0,4000000.0, Rejected
2798,2, Not Graduate, Yes,4600000,16000000,4,720,0.0,4000000.0,12300000.0,4200000.0, Approved
2800,4, Graduate, No,7500000,28700000,20,520,4600000.0,3500000.0,15200000.0,5700000.0, Rejected
2802,3, Graduate, Yes,4400000,10000000,8,875,5900000.0,5200000.0,11700000.0,4100000.0, Approved
2803,1, Not Graduate, Yes,5100000,12900000,14,533,6700000.0,6700000.0,14400000.0,3900000.0, Rejected
2804,0, Graduate, No,6000000,23600000,6,776,13800000.0,2700000.0,23400000.0,8800000.0, Approved
2805,2, Graduate, No,3800000,11400000,6,706,1000000.0,4000000.0,12100000.0,2800000.0, Approved
2806,3, Graduate, No,2800000,10900000,2,710,600000.0,2400000.0,5600000.0,3600000.0, Approved
2807,5, Graduate, Yes,6500000,18300000,4,333,8100000.0,400000.0,21700000.0,7000000.0, Rejected
2809,4, Graduate, No,5500000,18600000,12,569,13500000.0,6200000.0,19700000.0,7300000.0, Approved
2810,0, Graduate, Yes,9600000,20100000,16,427,7200000.0,2300000.0,34500000.0,7400000.0, Rejected
2811,0, Graduate, No,7000000,27800000,16,640,11500000.0,3700000.0,16000000.0,8200000.0, Approved
2814,2, Not Graduate, Yes,6600000,22800000,8,490,6100000.0,10000000.0,18000000.0,6400000.0, Rejected
2815,5, Graduate, No,4100000,10200000,12,431,6200000.0,2200000.0,13700000.0,4300000.0, Rejected
2817,4, Graduate, No,5100000,12200000,14,511,2700000.0,6000000.0,18300000.0,3400000.0, Rejected
2818,4, Graduate, No,8200000,25200000,18,691,5800000.0,8900000.0,28500000.0,10500000.0, Approved
2819,1, Not Graduate, Yes,9500000,24400000,14,696,25500000.0,6700000.0,29500000.0,6300000.0, Approved
2820,0, Not Graduate, Yes,7600000,27600000,2,437,10000000.0,11200000.0,27600000.0,6800000.0, Approved
2824,4, Not Graduate, Yes,2700000,6800000,10,455,4700000.0,2600000.0,7400000.0,2700000.0, Rejected
2827,4, Graduate, No,5200000,12900000,16,819,3400000.0,4100000.0,16800000.0,7500000.0, Approved
2828,0, Not Graduate, Yes,5100000,11600000,10,308,8700000.0,1300000.0,10700000.0,7000000.0, Rejected
2831,0, Graduate, No,8500000,21000000,6,665,3600000.0,9600000.0,27500000.0,11300000.0, Approved
2832,4, Not Graduate, No,2000000,6000000,12,837,1300000.0,1900000.0,6300000.0,2300000.0, Approved
2835,2, Not Graduate, No,2000000,4300000,16,497,5100000.0,200000.0,5700000.0,2800000.0, Rejected
2839,4, Not Graduate, No,8900000,30100000,2,747,20600000.0,12900000.0,20700000.0,10300000.0, Approved
2841,5, Graduate, No,9000000,25900000,4,538,11100000.0,11100000.0,31300000.0,8100000.0, Rejected
2842,2, Not Graduate, Yes,8500000,30900000,6,664,5700000.0,9900000.0,19800000.0,7400000.0, Approved
2843,1, Not Graduate, No,3500000,10900000,4,524,8800000.0,6200000.0,13600000.0,2800000.0, Approved
2844,1, Not Graduate, No,500000,1400000,6,464,1100000.0,0.0,1900000.0,500000.0, Rejected
2845,3, Graduate, No,8900000,19100000,6,807,2300000.0,16500000.0,29900000.0,10400000.0, Approved
2846,2, Not Graduate, Yes,7800000,27200000,18,622,6000000.0,6000000.0,26400000.0,4300000.0, Approved
2847,5, Not Graduate, Yes,9800000,27800000,6,827,2400000.0,14900000.0,32800000.0,9500000.0, Approved
2849,4, Graduate, No,7400000,19400000,16,835,16400000.0,14200000.0,23500000.0,6500000.0, Approved
2850,3, Graduate, Yes,1200000,3300000,6,772,700000.0,900000.0,2900000.0,1400000.0, Approved
2853,3, Not Graduate, No,4500000,11700000,18,775,8700000.0,2800000.0,12700000.0,4500000.0, Approved
2859,5, Not Graduate, Yes,4400000,12300000,8,567,2400000.0,500000.0,12900000.0,6300000.0, Approved
2860,3, Graduate, No,2100000,5400000,8,771,5200000.0,3700000.0,6200000.0,1000000.0, Approved
2861,1, Not Graduate, Yes,4400000,10600000,4,360,6600000.0,7700000.0,15100000.0,5000000.0, Rejected
2864,3, Not Graduate, No,700000,1600000,20,705,600000.0,900000.0,2300000.0,700000.0, Approved
2865,4, Not Graduate, No,3600000,12400000,14,427,10400000.0,2400000.0,9100000.0,2600000.0, Rejected
